POI ID,대명칭,중명칭,위도,경도,위도,,,,,,,,,,,,,,,,,,,X (N),Y (E),,가좌역,연남동,동교어린이공원,연트럴파크,홍대입구역 6번출구,참새방앗간 ,서강대역,서강대총동창회관,광성벤처프라자,공덕 파크자이,공덕역,브라운스톤 공덕,효창 푸르지오,효창공원역,,제한거리
A00269,노원우체국,공공청사,37.64617133,127.0807744,37.64617133,,,,,,,,,,,,,,,,,,,450359.0352,187941.3548,,,,,,,,,,,,,,,,,
A00270,을지로시범공중화장실,공중,37.5656488,127.008285,37.5656488,,,,,,,,,,,,,,,,,,,449458.5172,187839.3672,,,,,,,,,,,,,,,,,
A00271,중계동우체국,공공청사,37.65292258,127.0784012,37.65292258,,,,,,,,,,,,,,,,,,,447957.79,190581.6412,,,,,,,,,,,,,,,,,
A00220,양평동1가공중화장실,공중,37.52405183,126.8864412,37.52405183,,,,,,,,,,,,,,,,,,,447865.9282,188724.0044,,,,,,,,,,,,,,,,,
A00221,월계1동주민센터,공공청사,37.62001988,127.0628442,37.62001988,,,,,,,,,,,,,,,,,,,448864.4922,184667.0307,,,,,,,,,,,,,,,,,
A00144,광장동주민센터,공공청사,37.54691772,127.1029808,37.54691772,,,,,,,,,,,,,,,,,,,445330.0717,191849.0458,,,,,,,,,,,,,,,,,
A00145,백석공중화장실,공중,37.55262607,126.8635171,37.55262607,,,,,,,,,,,,,,,,,,,445301.0026,208855.442,,,,,,,,,,,,,,,,,
A00856,목2지구대,공공청사,37.54451023,126.8623777,37.54451023,,,,,,,,,,,,,,,,,,,445303.9165,192187.3079,,,,,,,,,,,,,,,,,
A00857,양평주유소화장실,개방,37.53101934,126.8934313,37.53101934,,,,,,,,,,,,,,,,,,,445123.9885,207353.4464,,,,,,,,,,,,,,,,,
A00858,양천소방서,공공청사,37.53017074,126.8724136,37.53017074,,,,,,,,,,,,,,,,,,,445452.3012,192157.257,,,,,,,,,,,,,,,,,
A00859,신흥충전소화장실,개방,37.53911022,126.8264888,37.53911022,,,,,,,,,,,,,,,,,,,444397.281,210986.0782,,,,,,,,,,,,,,,,,
A00947,신길3동주민센터,공공청사,37.50735308,126.9078011,37.50735308,,,,,,,,,,,,,,,,,,,451643.2512,191992.3553,,,,,,,,,,,,,,,,,
A00948,서호커피숍화장실,공중,37.50708465,127.1001673,37.50708465,,,,,,,,,,,,,,,,,,,446477.0393,194208.17,,,,,,,,,,,,,,,,,
A00949,신길4동지하주차장,공공청사,37.50712032,126.9116276,37.50712032,,,,,,,,,,,,,,,,,,,457246.5272,204117.1822,,,,,,,,,,,,,,,,,
A00950,잠실공원화장실,공중,37.50550276,127.0831759,37.50550276,,,,,,,,,,,,,,,,,,,458465.7077,205289.8137,,,,,,,,,,,,,,,,,
A00951,신길4동주민센터,공공청사,37.50845716,126.9112861,37.50845716,,,,,,,,,,,,,,,,,,,455406.2833,203099.4438,,,,,,,,,,,,,,,,,
A00952,가락공원관리동화장실,공중,37.49891832,127.1242542,37.49891832,,,,,,,,,,,,,,,,,,,458321.546,204466.7628,,,,,,,,,,,,,,,,,
A00980,성산대교주유소화장실,개방,37.56424214,126.9093533,37.56424214,,,,,,,,,,,,,,,,,,,444076.3625,213262.4102,,,,,,,,,,,,,,,,,
A00981,여의도동사무소,공공청사,37.51770622,126.9344771,37.51770622,,,,,,,,,,,,,,,,,,,459183.4317,206091.619,,,,,,,,,,,,,,,,,
A00982,성산주유소화장실,개방,37.56742889,126.9099395,37.56742889,,,,,,,,,,,,,,,,,,,455870.1582,202844.7893,,,,,,,,,,,,,,,,,
A00788,월곡덩주민센터,공공청사,37.61475822,127.0466381,37.61475822,,,,,,,,,,,,,,,,,,,461305.5035,206813.3387,,,,,,,,,,,,,,,,,
A00789,성북역주유소화장실,개방,37.62573806,127.0599301,37.62573806,,,,,,,,,,,,,,,,,,,445196.3223,207455.679,,,,,,,,,,,,,,,,,
A00790,종암2차치안센터,공공청사,37.59818003,127.0351017,37.59818003,,,,,,,,,,,,,,,,,,,460971.0579,206142.8065,,,,,,,,,,,,,,,,,
A00791,월계주유소화장실,개방,37.62444341,127.0506046,37.62444341,,,,,,,,,,,,,,,,,,,443394.7858,209809.13,,,,,,,,,,,,,,,,,
A00568,마천1동주민센터,공공청사,37.49599664,127.149994,37.49599664,,,,,,,,,,,,,,,,,,,443820.398,190962.2822,,,,,,,,,,,,,,,,,
A00569,하계공중화장실,공중,37.63220038,127.06902,37.63220038,,,,,,,,,,,,,,,,,,,449847.605,202618.1572,,,,,,,,,,,,,,,,,
A00793,종암경찰서,공공청사,37.60236077,127.0322195,37.60236077,,,,,,,,,,,,,,,,,,,444325.8607,190986.465,,,,,,,,,,,,,,,,,
A00794,불암주유소화장실,개방,37.65131688,127.0772171,37.65131688,,,,,,,,,,,,,,,,,,,451088.9745,203136.7217,,,,,,,,,,,,,,,,,
A00570,잠실본동주민센터,공공청사,37.50615374,127.084333,37.50615374,,,,,,,,,,,,,,,,,,,458600.1321,206350.3997,,,,,,,,,,,,,,,,,
A00571,백합공중화장실,공중,37.64830799,127.069615,37.64830799,,,,,,,,,,,,,,,,,,,454860.2134,199864.9114,,,,,,,,,,,,,,,,,
A00572,문정2동주민센터,공공청사,37.48989807,127.1109294,37.48989807,,,,,,,,,,,,,,,,,,,458747.7091,203888.8138,,,,,,,,,,,,,,,,,
A00909,서울시남부건설관리사업소,공공청사,37.49374114,126.8977891,37.49374114,,,,,,,,,,,,,,,,,,,446978.2133,187977.5931,,,,,,,,,,,,,,,,,
A00910,응봉산공중화장실,공중,37.54809276,127.0296312,37.54809276,,,,,,,,,,,,,,,,,,,443636.8199,207800.5604,,,,,,,,,,,,,,,,,
A00911,대림3동주민자치센터,공공청사,37.49829611,126.8980564,37.49829611,,,,,,,,,,,,,,,,,,,451704.3025,197070.788,,,,,,,,,,,,,,,,,
A00775,동부수도사업소,공공청사,37.55927705,127.0355054,37.55927705,,,,,,,,,,,,,,,,,,,446950.5022,185392.8188,,,,,,,,,,,,,,,,,
A00776,한신주유소화장실,개방,37.62694262,127.071947,37.62694262,,,,,,,,,,,,,,,,,,,440989.5388,202752.9438,,,,,,,,,,,,,,,,,
A00777,성북파출소,공공청사,37.59326467,126.9984702,37.59326467,,,,,,,,,,,,,,,,,,,449175.8393,195464.1043,,,,,,,,,,,,,,,,,
A00871,청학충전소화장실,개방,37.62828612,127.0440592,37.62828612,,,,,,,,,,,,,,,,,,,456719.5927,204542.3597,,,,,,,,,,,,,,,,,
A00872,서울지방법원남부지원,공공청사,37.52216215,126.8639826,37.52216215,,,,,,,,,,,,,,,,,,,457783.8638,207104.23,,,,,,,,,,,,,,,,,
A00657,일원까치공원화장실,공중,37.49209819,127.0882175,37.49209819,,,,,,,,,,,,,,,,,,,444577.6833,191719.4537,,,,,,,,,,,,,,,,,
A00658,서대문경찰서,공공청사,37.56482241,126.966841,37.56482241,,,,,,,,,,,,,,,,,,,444271.5259,210959.993,,,,,,,,,,,,,,,,,
A00659,대모산자연공원1화장실,공중,37.47846419,127.0735581,37.47846419,,,,,,,,,,,,,,,,,,,443442.9751,211694.6085,,,,,,,,,,,,,,,,,
A00621,신월제7동주민센터,공공청사,37.52187515,126.83474,37.52187515,,,,,,,,,,,,,,,,,,,452235.098,193959.6126,,,,,,,,,,,,,,,,,
A00622,문화예술공원1화장실,공중,37.46827223,127.0311235,37.46827223,,,,,,,,,,,,,,,,,,,444169.2032,212528.0673,,,,,,,,,,,,,,,,,
A00797,양지주유소화장실,개방,37.54203207,126.9486688,37.54203207,,,,,,,,,,,,,,,,,,,446989.5892,193483.7935,,,,,,,,,,,,,,,,,
A00798,장위지구대,공공청사,37.61000809,127.0514511,37.61000809,,,,,,,,,,,,,,,,,,,451146.4789,192683.3393,,,,,,,,,,,,,,,,,
A00799,배꽃나라주유소화장실,개방,37.61958185,127.0804796,37.61958185,,,,,,,,,,,,,,,,,,,452025.474,192854.8656,,,,,,,,,,,,,,,,,
A00953,영등포구민체육선터,공공청사,37.50057215,126.9063437,37.50057215,,,,,,,,,,,,,,,,,,,446349.3442,191699.7281,,,,,,,,,,,,,,,,,
A00954,가락공원족구장화장실,공중,37.49778545,127.1239573,37.49778545,,,,,,,,,,,,,,,,,,,452297.7694,194092.81,,,,,,,,,,,,,,,,,
A00679,두댐이공원화장실,공중,37.49031036,127.1322526,37.49031036,,,,,,,,,,,,,,,,,,,441005.0551,189705.2466,,,,,,,,,,,,,,,,,
A00680,연희동우체국,공공청사,37.56959022,126.9316178,37.56959022,,,,,,,,,,,,,,,,,,,455391.2014,200918.77,,,,,,,,,,,,,,,,,
A00681,거여공원화장실,공중,37.49684348,127.1416904,37.49684348,,,,,,,,,,,,,,,,,,,459410.0926,201930.5185,,,,,,,,,,,,,,,,,
A00977,여의도우채국,공공청사,37.52231997,126.9262777,37.52231997,,,,,,,,,,,,,,,,,,,446644.2349,188468.8289,,,,,,,,,,,,,,,,,
A00978,지중해주유소화장실,개방,37.55977151,126.9171802,37.55977151,,,,,,,,,,,,,,,,,,,452723.2679,207882.635,,,,,,,,,,,,,,,,,
A00992,삼미서부주유소화장실,개방,37.56769341,126.9191132,37.56769341,,,,,,,,,,,,,,,,,,,444700.5164,190804.2183,,,,,,,,,,,,,,,,,
A00993,영등포우채국,공공청사,37.51653641,126.9061006,37.51653641,,,,,,,,,,,,,,,,,,,450507.3691,201552.7353,,,,,,,,,,,,,,,,,
A00994,연희현대주유소화장실,개방,37.57015581,126.9331252,37.57015581,,,,,,,,,,,,,,,,,,,445568.2049,190809.0229,,,,,,,,,,,,,,,,,
A01170,안양천대륭테크노타운화장실,공중,37.46835883,126.8836122,37.46835883,,,,,,,,,,,,,,,,,,,450507.3691,201552.7353,,,,,,,,,,,,,,,,,
A00784,돈암2동주민센터,공공청사,37.59804889,127.0104052,37.59804889,,,,,,,,,,,,,,,,,,,446026.2753,191114.4258,,,,,,,,,,,,,,,,,
A00873,국제가스충전소화장실,개방,37.63426094,127.021874,37.63426094,,,,,,,,,,,,,,,,,,,446436.3684,192295.5322,,,,,,,,,,,,,,,,,
A00874,서울출입국관리사무소,공공청사,37.51915895,126.8695455,37.51915895,,,,,,,,,,,,,,,,,,,452666.5109,194351.6621,,,,,,,,,,,,,,,,,
A00912,용마폭포공원2화장실,공중,37.57397515,127.0892432,37.57397515,,,,,,,,,,,,,,,,,,,446144.0511,191986.5238,,,,,,,,,,,,,,,,,
A00913,한국방송대학교서울제2지역학습관,공공청사,37.50167034,126.8959905,37.50167034,,,,,,,,,,,,,,,,,,,451722.2218,193814.188,,,,,,,,,,,,,,,,,
A00914,쌈지마당공중화장실,공중,37.55404027,127.0175746,37.55404027,,,,,,,,,,,,,,,,,,,448348.4542,207398.8478,,,,,,,,,,,,,,,,,
A00915,도림동주민자치센터,공공청사,37.50948913,126.896034,37.50948913,,,,,,,,,,,,,,,,,,,447421.7175,191843.8393,,,,,,,,,,,,,,,,,
A00916,금호산공중화장실,공중,37.55404027,127.0175746,37.55404027,,,,,,,,,,,,,,,,,,,451709.5691,206761.9027,,,,,,,,,,,,,,,,,
A00917,구로세무서,공공청사,37.51361979,126.8994831,37.51361979,,,,,,,,,,,,,,,,,,,464383.7393,204388.8192,,,,,,,,,,,,,,,,,
A00998,서울근로자복지관,공공청사,37.51732575,126.9128399,37.51732575,,,,,,,,,,,,,,,,,,,454459.6482,200653.6193,,,,,,,,,,,,,,,,,
A00999,연세주유소화장실,개방,37.57348013,126.9360528,37.57348013,,,,,,,,,,,,,,,,,,,462521.907,203126.3369,,,,,,,,,,,,,,,,,
A01000,영등포본동사무소,공공청사,37.51468905,126.9093473,37.51468905,,,,,,,,,,,,,,,,,,,456240.1423,201019.8652,,,,,,,,,,,,,,,,,
A01001,삼보주유소화장실,개방,37.56496777,126.9299758,37.56496777,,,,,,,,,,,,,,,,,,,462604.4729,203216.9012,,,,,,,,,,,,,,,,,
A00875,해양가스충전소화장실,개방,37.53455801,127.0837219,37.53455801,,,,,,,,,,,,,,,,,,,456417.6732,202592.0001,,,,,,,,,,,,,,,,,
A00876,서울특별시남부교육청,공공청사,37.52620083,126.907719,37.52620083,,,,,,,,,,,,,,,,,,,448529.0902,191094.8128,,,,,,,,,,,,,,,,,
A00877,한양충전소화장실,개방,37.56484971,127.0765455,37.56484971,,,,,,,,,,,,,,,,,,,446600.6257,186563.8283,,,,,,,,,,,,,,,,,
A00812,서울주유소화장실,개방,37.67906894,127.049758,37.67906894,,,,,,,,,,,,,,,,,,,459635.4035,202170.4725,,,,,,,,,,,,,,,,,
A00813,동소문동우체국,공공청사,37.589655,127.0074015,37.589655,,,,,,,,,,,,,,,,,,,448079.5125,185175.8562,,,,,,,,,,,,,,,,,
A00814,영신주유소화장실,개방,37.66229758,127.0354367,37.66229758,,,,,,,,,,,,,,,,,,,446989.8971,193483.175,,,,,,,,,,,,,,,,,
A00815,정릉우체국,공공청사,37.60569848,127.0115513,37.60569848,,,,,,,,,,,,,,,,,,,441612.5872,199590.2668,,,,,,,,,,,,,,,,,
A00816,한산주유소화장실,개방,37.66304125,127.0364636,37.66304125,,,,,,,,,,,,,,,,,,,447429.1498,195994.6562,,,,,,,,,,,,,,,,,
A00817,성북우체국,공공청사,37.6072951,127.0293584,37.6072951,,,,,,,,,,,,,,,,,,,442353.1455,199888.5861,,,,,,,,,,,,,,,,,
A00867,기린충전소화장실,개방,37.5361724,126.8992309,37.5361724,,,,,,,,,,,,,,,,,,,447844.7532,195884.8682,,,,,,,,,,,,,,,,,
A00868,신월종합사회복지관,공공청사,37.51874022,126.8479947,37.51874022,,,,,,,,,,,,,,,,,,,444352.5859,198742.5047,,,,,,,,,,,,,,,,,
A00869,서울와사공업충전소화장실,개방,37.63629064,127.0245935,37.63629064,,,,,,,,,,,,,,,,,,,457763.8258,204776.0928,,,,,,,,,,,,,,,,,
A00870,신월1동청소년독서실,공공청사,37.53204514,126.8322626,37.53204514,,,,,,,,,,,,,,,,,,,465335.3208,203587.432,,,,,,,,,,,,,,,,,
A00979,여의도우체국,공공청사,37.52232274,126.9262707,37.52232274,,,,,,,,,,,,,,,,,,,451909.6206,202886.7294,,,,,,,,,,,,,,,,,
A01008,까치고개주유소화장실,개방,37.47389057,126.9953674,37.47389057,,,,,,,,,,,,,,,,,,,444237.4623,190492.7406,,,,,,,,,,,,,,,,,
A01009,이촌2동사무소,공공청사,37.52629516,126.9546824,37.52629516,,,,,,,,,,,,,,,,,,,451202.318,203692.732,,,,,,,,,,,,,,,,,
A01010,서초주유소화장실,개방,37.48056387,126.9987402,37.48056387,,,,,,,,,,,,,,,,,,,443501.4794,190548.8373,,,,,,,,,,,,,,,,,
A01011,이촌119안전센터,공공청사,37.53003967,126.9534379,37.53003967,,,,,,,,,,,,,,,,,,,449796.7237,201861.3635,,,,,,,,,,,,,,,,,
A01012,반포주유소화장실,개방,37.49858006,126.9857776,37.49858006,,,,,,,,,,,,,,,,,,,443987.9887,189598.3373,,,,,,,,,,,,,,,,,
A00801,장위3치안센터,공공청사,37.61941633,127.0541054,37.61941633,,,,,,,,,,,,,,,,,,,451547.9037,203271.6644,,,,,,,,,,,,,,,,,
A00517,도봉산입구공중화장실,공중,37.68764688,127.040677,37.68764688,,,,,,,,,,,,,,,,,,,446101.8232,186367.6974,,,,,,,,,,,,,,,,,
A00752,왕십리지구대,공공청사,37.56667265,127.0326789,37.56667265,,,,,,,,,,,,,,,,,,,450011.6483,201751.886,,,,,,,,,,,,,,,,,
A00753,신구로주유소화장실,개방,37.4974946,126.8924735,37.4974946,,,,,,,,,,,,,,,,,,,459709.5038,206705.9421,,,,,,,,,,,,,,,,,
A00754,한양지구대,공공청사,37.56029632,127.0417996,37.56029632,,,,,,,,,,,,,,,,,,,444365.4434,199602.5948,,,,,,,,,,,,,,,,,
A00755,동아주유소화장실,개방,37.49086322,126.8931174,37.49086322,,,,,,,,,,,,,,,,,,,449529.8808,189577.5835,,,,,,,,,,,,,,,,,
A00756,금호지구대,공공청사,37.54763611,127.021066,37.54763611,,,,,,,,,,,,,,,,,,,453124.4538,206991.8482,,,,,,,,,,,,,,,,,
A00757,신성주유소화장실,개방,37.49523695,126.8823614,37.49523695,,,,,,,,,,,,,,,,,,,446773.3082,190523.1191,,,,,,,,,,,,,,,,,
A00722,성동구청,공공청사,37.56341196,127.0370349,37.56341196,,,,,,,,,,,,,,,,,,,457901.9738,200565.7288,,,,,,,,,,,,,,,,,
A00723,용왕산공원B화장실,공중,37.51424265,126.8457851,37.51424265,,,,,,,,,,,,,,,,,,,446458.1879,190154.7211,,,,,,,,,,,,,,,,,
A00724,금호3가동주민자치센터,공공청사,37.549573,127.0198275,37.549573,,,,,,,,,,,,,,,,,,,446637.9584,185470.02,,,,,,,,,,,,,,,,,
A00935,국화공중화장실,공중,37.63693644,127.0759853,37.63693644,,,,,,,,,,,,,,,,,,,447631.5974,190371.4883,,,,,,,,,,,,,,,,,
A00714,반포제4동사무소,공공청사,37.49869669,126.9955053,37.49869669,,,,,,,,,,,,,,,,,,,449674.7895,189395.7698,,,,,,,,,,,,,,,,,
A00715,목2동공중화장실,공중,37.54517457,126.8820481,37.54517457,,,,,,,,,,,,,,,,,,,450392.4116,202126.075,,,,,,,,,,,,,,,,,
A00928,중랑천장안교무인자동화장실,공중,37.57759739,127.079162,37.57759739,,,,,,,,,,,,,,,,,,,446591.2282,187078.5707,,,,,,,,,,,,,,,,,
A00929,한국전력공사영등포지점,공공청사,37.52034541,126.8927844,37.52034541,,,,,,,,,,,,,,,,,,,462526.3518,204197.1521,,,,,,,,,,,,,,,,,
A00930,정릉2호공중화장실,공중,37.62067339,127.0064089,37.62067339,,,,,,,,,,,,,,,,,,,455166.9805,203164.8057,,,,,,,,,,,,,,,,,
A00863,세지충전소화장실,개방,37.51750201,126.8886208,37.51750201,,,,,,,,,,,,,,,,,,,462457.4456,204383.6482,,,,,,,,,,,,,,,,,
A00864,신월청소년독서실,공공청사,37.51906005,126.8356196,37.51906005,,,,,,,,,,,,,,,,,,,456581.5217,204631.1545,,,,,,,,,,,,,,,,,
A00865,양평동충전소화장실,개방,37.52807786,126.8910577,37.52807786,,,,,,,,,,,,,,,,,,,454514.9569,205583.3297,,,,,,,,,,,,,,,,,
A00727,목동공원화장실,공중,37.54647826,126.8799884,37.54647826,,,,,,,,,,,,,,,,,,,451822.7761,196997.0948,,,,,,,,,,,,,,,,,
A00728,성동구보건소분소,공공청사,37.55300325,127.0240636,37.55300325,,,,,,,,,,,,,,,,,,,443622.9797,206471.8818,,,,,,,,,,,,,,,,,
A00729,신정3호공중화장실,공중,37.51866289,126.8538182,37.51866289,,,,,,,,,,,,,,,,,,,452952.6448,193292.3876,,,,,,,,,,,,,,,,,
A00818,오복주유소화장실,개방,37.66233336,127.0475743,37.66233336,,,,,,,,,,,,,,,,,,,449281.1649,194595.038,,,,,,,,,,,,,,,,,
A00819,종암우체국,공공청사,37.59602348,127.0358409,37.59602348,,,,,,,,,,,,,,,,,,,446658.3782,192233.8546,,,,,,,,,,,,,,,,,
A00820,신중계주유소화장실,개방,37.66171159,127.0496878,37.66171159,,,,,,,,,,,,,,,,,,,449774.5126,193682.4252,,,,,,,,,,,,,,,,,
A00821,석관동우체국,공공청사,37.60876351,127.052456,37.60876351,,,,,,,,,,,,,,,,,,,446776.0885,192105.9303,,,,,,,,,,,,,,,,,
A00822,삼원주유소화장실,개방,37.59013668,127.0632253,37.59013668,,,,,,,,,,,,,,,,,,,451841.3239,193375.4803,,,,,,,,,,,,,,,,,
A00652,충정로우체국,공공청사,37.56588973,126.9660063,37.56588973,,,,,,,,,,,,,,,,,,,446513.0186,191826.6038,,,,,,,,,,,,,,,,,
A00653,예지공원화장실,공중,37.49198374,127.0731912,37.49198374,,,,,,,,,,,,,,,,,,,447928.2167,188997.3651,,,,,,,,,,,,,,,,,
A00654,가좌지구대,공공청사,37.57605135,126.9240577,37.57605135,,,,,,,,,,,,,,,,,,,447960.6974,185167.4869,,,,,,,,,,,,,,,,,
A00986,용강주유소화장실,개방,37.54297647,126.9388331,37.54297647,,,,,,,,,,,,,,,,,,,449136.2216,184925.2523,,,,,,,,,,,,,,,,,
A00987,영2치안센터,공공청사,37.51932576,126.9121398,37.51932576,,,,,,,,,,,,,,,,,,,445671.461,193123.1299,,,,,,,,,,,,,,,,,
A00988,서강주유소화장실,개방,37.5474162,126.928501,37.5474162,,,,,,,,,,,,,,,,,,,445860.884,209244.0036,,,,,,,,,,,,,,,,,
A00989,영등포2동자치센터,공공청사,37.52038536,126.9106913,37.52038536,,,,,,,,,,,,,,,,,,,446418.4116,192600.9547,,,,,,,,,,,,,,,,,
A00990,두꺼비주유소화장실,개방,37.56603794,126.9250085,37.56603794,,,,,,,,,,,,,,,,,,,450566.38,212730.641,,,,,,,,,,,,,,,,,
A00991,영등포경찰서중앙수사대,공공청사,37.51801241,126.9075341,37.51801241,,,,,,,,,,,,,,,,,,,447815.0436,193543.213,,,,,,,,,,,,,,,,,
A00860,목동청소년회관,공공청사,37.53073532,126.8755057,37.53073532,,,,,,,,,,,,,,,,,,,449537.4495,215043.0578,,,,,,,,,,,,,,,,,
A00861,대흥가스충전소화장실,개방,37.53097437,126.8321703,37.53097437,,,,,,,,,,,,,,,,,,,464970.109,204033.1973,,,,,,,,,,,,,,,,,
A00862,강서교육청,공공청사,37.54156301,126.8294053,37.54156301,,,,,,,,,,,,,,,,,,,454279.0171,200964.4352,,,,,,,,,,,,,,,,,
A00936,영등포소방서,공공청사,37.51043971,126.9222096,37.51043971,,,,,,,,,,,,,,,,,,,463869.2952,203890.3244,,,,,,,,,,,,,,,,,
A00937,송파나루동호화장실,공중,37.51212593,127.1045695,37.51212593,,,,,,,,,,,,,,,,,,,454522.1029,201386.883,,,,,,,,,,,,,,,,,
A00938,한국철도공사신길역,공공청사,37.51716644,126.9162953,37.51716644,,,,,,,,,,,,,,,,,,,449483.974,188024.2584,,,,,,,,,,,,,,,,,
A00974,명일주유소화장실,개방,37.5544854,127.1440923,37.5544854,,,,,,,,,,,,,,,,,,,439951.9173,195240.4896,,,,,,,,,,,,,,,,,
A00975,여의공원지구대,공공청사,37.52975854,126.9269427,37.52975854,,,,,,,,,,,,,,,,,,,446308.6666,186184.1016,,,,,,,,,,,,,,,,,
A00976,동서울주유소화장실,개방,37.54517896,127.1702443,37.54517896,,,,,,,,,,,,,,,,,,,439525.8866,195326.644,,,,,,,,,,,,,,,,,
A00808,도봉주유소화장실,개방,37.6843542,127.0457294,37.6843542,,,,,,,,,,,,,,,,,,,442712.9547,202983.4168,,,,,,,,,,,,,,,,,
A00809,성북세무소,공공청사,37.58802708,127.0109209,37.58802708,,,,,,,,,,,,,,,,,,,445754.1609,193055.1113,,,,,,,,,,,,,,,,,
A00810,현대주유소화장실,개방,37.67443566,127.0441036,37.67443566,,,,,,,,,,,,,,,,,,,464523.6514,205046.7042,,,,,,,,,,,,,,,,,
A00811,돈암동우체국,공공청사,37.59021696,127.015705,37.59021696,,,,,,,,,,,,,,,,,,,443950.1236,198525.7598,,,,,,,,,,,,,,,,,
A00611,목3동주민센터,공공청사,37.54474204,126.8644697,37.54474204,,,,,,,,,,,,,,,,,,,449916.0472,198071.3172,,,,,,,,,,,,,,,,,
A00612,관악산1화장실,공중,37.45891399,126.9461979,37.45891399,,,,,,,,,,,,,,,,,,,443713.1648,198521.8891,,,,,,,,,,,,,,,,,
A00613,신월제6동주민센터,공공청사,37.51610378,126.8437043,37.51610378,,,,,,,,,,,,,,,,,,,449950.4376,198028.6134,,,,,,,,,,,,,,,,,
A00614,관악산2화장실,공중,37.45507543,126.9471745,37.45507543,,,,,,,,,,,,,,,,,,,451502.4931,205193.4781,,,,,,,,,,,,,,,,,
A00939,벼룩시장공중화장실,공중,37.48380132,127.0337361,37.48380132,,,,,,,,,,,,,,,,,,,447398.5801,191266.9939,,,,,,,,,,,,,,,,,
A00940,신길종합사회복지관,공공청사,37.51118441,126.9214394,37.51118441,,,,,,,,,,,,,,,,,,,452967.3003,205935.3484,,,,,,,,,,,,,,,,,
A00941,수락산공중화장실,공중,37.68032627,127.0572177,37.68032627,,,,,,,,,,,,,,,,,,,447292.0928,190927.5525,,,,,,,,,,,,,,,,,
A01014,선천주유소화장실,개방,37.49495314,126.983327,37.49495314,,,,,,,,,,,,,,,,,,,454613.7573,203641.1617,,,,,,,,,,,,,,,,,
A01015,후암동주민센터,공공청사,37.54871119,126.9781718,37.54871119,,,,,,,,,,,,,,,,,,,447445.1175,190821.2435,,,,,,,,,,,,,,,,,
A01016,왕림주유소화장실,개방,37.49281789,126.9832837,37.49281789,,,,,,,,,,,,,,,,,,,446701.1671,190664.6582,,,,,,,,,,,,,,,,,
A01017,후암119안전센터,공공청사,37.54902099,126.9776884,37.54902099,,,,,,,,,,,,,,,,,,,462536.7755,201180.8557,,,,,,,,,,,,,,,,,
A00885,장안동가스충전소화장실,개방,37.56299394,127.0587893,37.56299394,,,,,,,,,,,,,,,,,,,446445.4222,190290.7894,,,,,,,,,,,,,,,,,
A00886,영등포경찰서,공공청사,37.52598706,126.9011927,37.52598706,,,,,,,,,,,,,,,,,,,444405.923,212305.8921,,,,,,,,,,,,,,,,,
A00887,장안엘피지충전소화장실,개방,37.57618871,127.067199,37.57618871,,,,,,,,,,,,,,,,,,,455080.2823,195270.0706,,,,,,,,,,,,,,,,,
A00888,당산1동주민자치센터,공공청사,37.52502423,126.8973535,37.52502423,,,,,,,,,,,,,,,,,,,444863.4643,212591.6775,,,,,,,,,,,,,,,,,
A00889,홍릉가스충전소화장실,개방,37.59103669,127.0412328,37.59103669,,,,,,,,,,,,,,,,,,,454133.6502,195241.0852,,,,,,,,,,,,,,,,,
A00890,영등포구청,공공청사,37.52640208,126.8961488,37.52640208,,,,,,,,,,,,,,,,,,,449628.4139,213742.8739,,,,,,,,,,,,,,,,,
A00932,한전영등포변전소,공공청사,37.51969679,126.8943866,37.51969679,,,,,,,,,,,,,,,,,,,448708.1691,190803.1878,,,,,,,,,,,,,,,,,
A00933,우이동공중화장실,공중,37.66243612,127.0133849,37.66243612,,,,,,,,,,,,,,,,,,,450404.0891,213770.6498,,,,,,,,,,,,,,,,,
A00934,노동부중앙고용정보관리사,공공청사,37.51738842,126.8901603,37.51738842,,,,,,,,,,,,,,,,,,,448337.4816,190780.03,,,,,,,,,,,,,,,,,
A00675,목련공원화장실,공중,37.49897955,127.1391816,37.49897955,,,,,,,,,,,,,,,,,,,447261.7292,185868.5116,,,,,,,,,,,,,,,,,
A00676,홍은지구대,공공청사,37.59523554,126.9464349,37.59523554,,,,,,,,,,,,,,,,,,,445391.6332,196927.5111,,,,,,,,,,,,,,,,,
A00677,누에머리공원화장실,공중,37.5030986,127.1424217,37.5030986,,,,,,,,,,,,,,,,,,,447772.7145,197266.7013,,,,,,,,,,,,,,,,,
A00678,홍재유체국,공공청사,37.5867054,126.9461128,37.5867054,,,,,,,,,,,,,,,,,,,459903.0009,206533.0955,,,,,,,,,,,,,,,,,
A00970,방아다리주유소화장실,개방,37.54601893,127.1555317,37.54601893,,,,,,,,,,,,,,,,,,,446132.1083,210119.2121,,,,,,,,,,,,,,,,,
A00971,양평2동주민자치센터,공공청사,37.53778321,126.8959287,37.53778321,,,,,,,,,,,,,,,,,,,458190.0756,206087.4329,,,,,,,,,,,,,,,,,
A00972,명일동주유소화장실,개방,37.55300806,127.1558606,37.55300806,,,,,,,,,,,,,,,,,,,454401.1989,201606.9268,,,,,,,,,,,,,,,,,
A00973,강서세무서,공공청사,37.53444273,126.8956713,37.53444273,,,,,,,,,,,,,,,,,,,457016.6397,204898.3524,,,,,,,,,,,,,,,,,
