POI ID,대명칭,중명칭,위도,경도
A01236,면목4동주민센터,공공청사,37.57468379,127.0856312
A01199,신당6동주민센터,공공청사,37.56000703,127.0194422
A01200,은마주유소화장실,개방,37.49998945,127.0672502
A01201,을지로동주민센터,공공청사,37.56667971,126.9913634
A01256,숭인2동주민샌터,공공청사,37.57485429,127.019982
A01227,까치주유소화장실,개방,37.55174387,126.8359025
A01228,상봉2동주민센터,공공청사,37.59242088,127.0832783
A01341,망우1치안센터,공공청사,37.60123083,127.1064106
A01342,서문주유소화장실,개방,37.49505709,127.1240872
A01343,망우3동치안센터,공공청사,37.59470384,127.1017799
A01021,이태원1동주민센터,공공청사,37.53250416,126.9950696
A01022,오토테크주유소화장실,개방,37.48643394,127.0229449
A00293,약수어린이공원공중화장실,공중,37.55561506,127.0138219
A00294,방학2동주민센터,공공청사,37.66827419,127.0350329
A01257,오동나무주유소화장실,개방,37.56888658,127.0634715
A01258,창신제1동사무소,공공청사,37.5707185,127.0163737
A01338,장위주유소화장실,개방,37.60359377,127.0437515
A01339,망우지구대,공공청사,37.59911154,127.0956496
A01340,가락주유소화장실,개방,37.49431442,127.1235209
A00207,서울시립구로청소년수련관,공공청사,37.49136514,126.8833524
A01060,진양주유소화장실,개방,37.52697027,127.1180036
A01061,신사제1동주민센터,공공청사,37.59806374,126.9122127
A01062,건지주유소화장실,개방,37.5452704,126.8822176
A01229,관문주유소화장실,개방,37.55779884,126.8424281
A01230,중화1동주민센터,공공청사,37.6011842,127.0806718
A01231,스카이주유소화장실,개방,37.57146817,126.804295
A01329,우리주유소화장실,개방,37.61265731,127.0613401
A01330,신영119안전센터,공공청사,37.60582327,126.9608926
A01331,석일주유소화장실,개방,37.61072315,127.0624298
A01314,도루코주유소화장실,개방,37.54200753,127.0635811
A01237,염창동주유소화장실,개방,37.54910448,126.8759961
A01205,신당제4동주민센터,공공청사,37.55704832,127.0146914
A01206,오일플러스주유소화장실,개방,37.4856641,127.0399191
A01207,필동주민센터,공공청사,37.56014954,126.9956086
A01220,신당제3동주민센터,공공청사,37.55244962,127.0090026
A01221,성신주유소화장실,개방,37.57266859,126.8262978
A01222,망우3동주민센터,공공청사,37.59235201,127.0981543
A01366,먹골지구대,공공청사,37.60623423,127.0782853
A01183,한국전력공사(성서지점),공공청사,37.60555495,126.9336709
A01184,논현주유소화장실,개방,37.51857092,127.028251
A01185,은평종합사회복지관,공공청사,37.58506039,126.8993211
A01274,부암동사무소,공공청사,37.59249895,126.9641179
A01275,한천주유소화장실,개방,37.56222544,127.0616526
A01276,청운동사무소,공공청사,37.58407594,126.9706437
A01358,면목지구대,공공청사,37.58821648,127.0938739
A01359,민성효동주유소화장실,개방,37.49299382,127.1496053
A01360,상봉지구대,공공청사,37.5913296,127.0728365
A00393,성산2동주민센터,공공청사,37.56866214,126.9090394
A00394,아차산등산로입구화장실,공중,37.55365313,127.1005333
A01128,증산치안센터,공공청사,37.58357997,126.906874
A01129,서울과학전시관무인자동화장실,공중,37.46909198,126.9597566
A01054,응암제2동주민센터,공공청사,37.59456292,126.9230855
A01055,완불주유소화장실,개방,37.47106825,127.1261798
A01056,응암제3동주민센터,공공청사,37.59221563,126.9157333
A00291,다산공원공중화장실,공중,37.56388598,127.0187681
A00292,창1동주민센터,공공청사,37.64842215,127.0438544
A01111,청계천고산자교무인자동화장실,공중,37.5718415,127.0384555
A00341,이문1동주민센터,공공청사,37.59786734,127.0655186
A01277,신설동주유소화장실,개방,37.57639796,127.0271781
A01278,효자동사무소,공공청사,37.58181745,126.96922
A01279,금메달전농주유소화장실,개방,37.57564034,127.0573843
A01241,신한국주유소화장실,개방,37.54761106,126.8716441
A01242,중화2동주민센터,공공청사,37.60282144,127.0761756
A01243,양화주유소화장실,개방,37.54732272,126.8773841
A01268,가회동사무소,공공청사,37.58001211,126.9847888
A01269,스피드주유소화장실,개방,37.56123017,127.0694125
A01270,이화동사무소,공공청사,37.57696577,127.0043716
A01202,진달래주유소화장실,개방,37.49220054,127.0419308
A01203,중림동주민센터,공공청사,37.55480854,126.964521
A01204,한국주유소화장실,개방,37.49102414,127.0376811
A00244,하계2동주민센터,공공청사,37.63207896,127.0679829
A00245,인사동공중화장실,공중,37.57147885,126.9873579
A00246,중계4동주민센터,공공청사,37.65882992,127.0779919
A00247,와룡공원공중화장실,공중,37.59117438,126.9919837
A01311,세검정우체국,공공청사,37.60140511,126.9612953
A01312,효진주유소화장실,개방,37.54402536,127.0647534
A01313,통의우체국,공공청사,37.57880685,126.9718918
A01033,은평구민체육센터,공공청사,37.63054916,126.9235621
A01034,서일주유소화장실,개방,37.49514408,127.0130549
A01143,청담중학교무인자동화장실,공중,37.52963524,127.0449225
A01144,은평경찰서,공공청사,37.62781258,126.9291717
A01196,미래주유소화장실,개방,37.5057453,127.0577173
A01085,보광동주민센터,공공청사,37.52634396,127.0001827
A01086,제3대성주유소화장실,개방,37.53447291,126.9960521
A01032,서울주유소화장실,개방,37.48991849,127.0140682
A01191,역촌노인복지센터,공공청사,37.60337075,126.9114259
A01192,동우주유소화장실,개방,37.50988706,127.0409941
A01193,갈현경로당,공공청사,37.62487314,126.9186559
A01082,평화주유소화장실,개방,37.50588874,126.8708622
A01083,남영동주민센터,공공청사,37.5458489,126.9748395
A01084,한석주유소화장실,개방,37.52155786,126.965389
A01188,뉴서울주유소화장실,개방,37.51771658,127.0357358
A01189,시립은평노인종합복지관,공공청사,37.63197228,126.9303611
A00901,망우가스충전소화장실,개방,37.60066563,127.1018842
A00902,대림1동사무소,공공청사,37.49546556,126.90587
A00903,이태원3공중화장실,공중,37.53415659,126.9922178
A00904,대림우체국,공공청사,37.48965404,126.9045446
A01156,다목적광장화장실,공중,37.47642266,126.9019272
A01157,불광우체국,공공청사,37.61286125,126.9267095
A01158,금천체육공원1화장실,공중,37.46835911,126.9085638
A00824,고다이주유소화장실,개방,37.51301737,126.9346797
A00825,월곡전화국,공공청사,37.60311925,127.0359388
A00826,대진주유소화장실,개방,37.58439057,127.0677081
A00827,성북전화국,공공청사,37.58091005,127.0205049
A00828,대성9주유소화장실,개방,37.51359665,126.9448389
A01040,동원주유소화장실,개방,37.4815022,127.0422604
A01041,불광제1동주민센터,공공청사,37.61034726,126.9321231
A01145,성내천무인자동화장실,공중,37.50758148,127.1362899
A01136,대조치안센터,공공청사,37.61114015,126.9290061
A01137,방화역무인자동화장실,공중,37.57791019,126.8126577
A01138,불광3치안센터,공공청사,37.62453215,126.9202505
A00829,성북구보건소,공공청사,37.6026741,127.039555
A01079,한남동주민센터,공공청사,37.53452596,127.0004911
A01080,양천주유소화장실,개방,37.51072581,126.8710366
A01081,용문동주민센터,공공청사,37.53893059,126.9575878
A01175,질병관리본부,공공청사,37.60899636,126.9325275
A01176,신사주유소화장실,개방,37.51772341,127.024216
A01100,황학동무인자동화장실,공중,37.56846311,127.0195206
A01102,시립서북병원,공공청사,37.60422656,126.9051179
A00772,신오류주유소화장실,개방,37.49440646,126.8394543
A00773,성동광진세무서,공공청사,37.54840031,127.0627955
A00774,빅토리주유소화장실,개방,37.49161168,126.830555
A01045,은평구보건소,공공청사,37.6024905,126.9288362
A01046,미도주유소화장실,개방,37.60113054,127.0215961
A01047,갈현제1동주민센터,공공청사,37.62367767,126.9166717
A01130,수색치안센터,공공청사,37.58197404,126.8949495
A01131,해담은다리무인자동화장실,공중,37.58393541,126.9107285
A01132,구파발치안센터,공공청사,37.63437072,126.9187444
A00961,신길6동자치센터,공공청사,37.49937248,126.9098612
A00962,오천주유소화장실,개방,37.51346716,127.0538241
A00963,서울지방병무청,공공청사,37.50536482,126.9186609
A01042,양재주유소화장실,개방,37.47815723,127.0396266
A01043,불광제2동주민센터,공공청사,37.62647622,126.9272866
A01044,금정주유소화장실,개방,37.47531572,127.0348768
A01088,청파동주민센터,공공청사,37.54551774,126.9698279
A01089,강변주유소화장실,개방,37.53471127,126.9458817
A01090,갈현제동주민센터,공공청사,37.61858315,126.9158339
A01190,성원주유소화장실,개방,37.50511706,127.0254067
A01197,신당2동주민센터,공공청사,37.55431705,127.0082856
A01198,대치주유소화장실,개방,37.50615249,127.0635784
A01139,상도1동공중화장실,공중,37.50388574,126.9502304
A01140,구산치안센터,공공청사,37.61151612,126.9111708
A01052,음앙제1동주민센터,공공청사,37.60068449,126.9267805
A01053,보문주유소화장실,개방,37.57789121,127.0229043
A01146,동부지구대,공공청사,37.62142595,126.9265719
A01147,구로4동사무소옆화장실,공중,37.48571526,126.8864324
A01148,연신지구대,공공청사,37.62387649,126.9166362
A00841,개운산스포츠센터,공공청사,37.59688067,127.0262891
A00842,동작주유소화장실,개방,37.49343482,126.9566039
A00843,목제4동주민센터,공공청사,37.53243023,126.8684058
A00844,서경주유소화장실,개방,37.48794469,126.9083397
A01149,고척근린공원화장실,공중,37.50595145,126.8518872
A01150,서대문세무서별관,공공청사,37.60180595,126.9264162
A01151,시흥계곡공중화장실,공중,37.4432491,126.9124545
A01094,역촌119소방파출소,공공청사,37.60502144,126.9106693
A01095,동원가스충전소화장실,개방,37.6442804,127.032671
A01096,수색소방소,공공청사,37.5840574,126.892197
A01174,남부주유소화장실,개방,37.48281925,127.0606833
A01186,논현동주유소화장실,개방,37.51530346,127.0340832
A01187,녹번종합사회복지관,공공청사,37.60269872,126.9318053
A01168,안양천한신아파트화장실,공중,37.45915391,126.8892535
A01169,국립환경연구원,공공청사,37.60958722,126.9323841
A00897,우일충전소화장실,개방,37.6079293,127.0304037
A00898,서울노동부남부지터,공공청사,37.52446373,126.8914297
A00899,신내가스충전소화장실,개방,37.613089,127.100937
A00900,당산2동주민센터,공공청사,37.53472186,126.9021123
A01703,중앙매디컬빌딩,개방,37.58189336,126.8966838
A01091,청파주유소화장실,개방,37.54752596,126.9699206
A01092,갈현소방차츨소,공공청사,37.62712541,126.9195198
A00771,성정119안전센터,공공청사,37.54902133,127.0582534
A01155,수색우체국,,37.58175865,126.8965369
A00905,국립의료원무인자동화장실,공중,37.56685728,127.0041095
A00906,대림2동사무소,공공청사,37.49274525,126.8982834
A00907,조선일보무인자동화장실,공중,37.56889197,126.9766503
A01050,동일주유소화장실,개방,37.58288932,127.0204336
A01194,센트럴주유소화장실,개방,37.50148091,127.0590719
A01097,종각제일은행무인자동화장실,공중,37.57067026,126.9825395
A01099,은평구립도서관,공공청사,37.6189285,126.9282975
A01171,한국보건사회연구원,공공청사,37.6102939,126.9346147
A01172,안양천철산교화장실,공중,37.47624082,126.8770512
A01173,한국여성개발원,공공청사,37.61092546,126.9358658
A01178,식품의약안전청,공공청사,37.60785502,126.9344645
A01179,대방공중화장실,공중,37.51294444,126.9264385
A00767,태경주유소화장실,개방,37.49500186,126.8407089
A00768,성수119안전센터,공공청사,37.53718822,127.0606794
A00769,동선주유소화장실,개방,37.49339019,126.8384739
A01035,은평구청,공공청사,37.6027649,126.9290039
A01036,삼방주유소화장실,개방,37.50377837,127.0231321
A01037,은평구시설관리공단,공공청사,37.61304818,126.9126911
A01141,수서공영주차장무인자동화장실,공중,37.48731876,127.100841
A01142,불광1치안센터,공공청사,37.61831981,126.9329482
A01038,말죽거리주유소화장실,개방,37.48517918,127.0406903
A01039,녹번동주민센터,공공청사,37.60274789,126.9347619
A01133,아현시장무인자동화장실,공중,37.55683852,126.9558458
A01134,역촌1치안센터,공공청사,37.60444067,126.9179662
A01135,서교동걷고싶은거리무인자동화장실,공중,37.55009483,126.9211215
A00830,대방주유소화장실,개방,37.50584552,126.9229235
A00831,지하청소차고성북종합레포츠타운,공공청사,37.61012849,127.0700094
A00832,사당동주유소화장실,개방,37.48308761,126.9814345
A00833,성북구민여성회관,공공청사,37.59587702,127.0087347
A00834,보국주유소화장실,개방,37.48317717,126.9736081
A00835,성북구민체육관,공공청사,37.60858251,127.0423171
A00836,상도동주유소화장실,개방,37.50420168,126.9465171
A00837,인조잔디축구장,공공청사,37.60825076,127.0410594
A00838,매일주유소화장실,개방,37.50268027,126.9350686
A00839,월곡체육관,공공청사,37.60874227,127.0436504
A00840,화신주유소화장실,개방,37.5011694,126.9335521
A01195,소공동주민센터,공공청사,37.56240038,126.9770348
A01063,신사제2동주민센터,공공청사,37.59210819,126.9126685
A01064,OK주유소화장실,개방,37.54608842,126.8813197
A01065,증산동주민센터,공공청사,37.58431527,126.9070593
A01003,용산소방서,공공청사,37.53406471,126.9715219
A01004,동교지점주유소화장실,개방,37.55975281,126.9269041
A01005,이촌1동주민센터용산청소년수련관,공공청사,37.52141721,126.9731381
A01006,중외주유소화장실,개방,37.59539813,126.9396234
A01007,전쟁기념관,공공청사,37.53719353,126.9788643
A00964,강동주유소화장실,개방,37.54052492,127.1405074
A00965,영등포구시설관리공단,공공청사,37.50585841,126.9222003
A00966,강일주유소화장실,개방,37.54055513,127.146359
A01048,풍국주유소화장실,개방,37.59274892,127.0156503
A01049,구산동주민센터,공공청사,37.61174296,126.910337
A01602,삼우주유소화장실,개방,37.56140209,127.0622482
A01603,삼망빌딩,공공청사,37.62122276,126.9188598
A01604,오일패밀리주유소화장실,개방,37.56040537,127.0691796
A01747,파인빌딩,개방,37.59886453,126.9215333
A01748,선진주유소화장실,개방,37.49639102,127.0396496
A01749,AGM빌딩,개방,37.60100946,126.9311099
A01678,녹번주유소화장실,개방,37.60057737,126.9363321
A01679,청자고시원,개방,37.62371743,126.9282561
A01680,경인주유소화장실,개방,37.60409902,126.9253475
A01651,용산버스주유소화장실,개방,37.53230363,126.9610579
A01652,유림빌딩,공공청사,37.60256711,126.9354216
A01653,한남동주유소화장실,개방,37.53467743,127.0061098
A01738,역촌제일프라자,개방,37.60538412,126.9102427
A01739,한양주유소화장실,개방,37.52879915,127.0341713
A01740,금현빌딩,개방,37.60562387,126.9150669
A01397,구립신내청소년독서실,공공청사,37.60128831,127.0999774
A01398,가락로주유소화장실,개방,37.49945368,127.1017147
A01399,구립망우청소년독서실,공공청사,37.59556862,127.0987651
A01645,풍기주유소화장실,개방,37.53553953,126.9627099
A01646,전자랜드녹번점,공공청사,37.60370555,126.9352943
A01647,신태성주유소화장실,개방,37.5346659,126.9592991
A01616,(주)신한방갈현동발당,개방,37.61323345,126.917119
A01617,한양주유소화장실,개방,37.51190158,126.8414102
A01579,대농제2주유소화장실,개방,37.5814265,127.0823648
A01753,방죽주유소화장실,개방,37.47496794,127.1069482
A01755,해태빌리지,개방,37.59904806,126.9169528
A01482,오일파크주유소화장실,개방,37.45741086,127.0602157
A01483,용진빌딩,공공청사,37.59873503,127.0341532
A01484,강남주유소화장실,개방,37.50459146,127.0018284
A01734,삼정인터버(주),개방,37.6068189,126.9152172
A01735,새서울주유소화장실,개방,37.52577537,127.0265749
A01736,두성주상복합아파트,개방,37.6047742,126.9058074
A01592,교보빌딩,공공청사,37.61985785,126.9201068
A01593,신내동주유소화장실,개방,37.61413434,127.1009249
A01594,연신내진원와이타운,공공청사,37.61914678,126.9202122
A01436,대영주유소화장실,개방,37.4952397,126.9083258
A01437,세종로파출소,공공청사,37.56899355,126.9762134
A01438,동신주유소화장실,개방,37.48594864,126.903496
A01648,이화빌딩,공공청사,37.60180509,126.9287136
A01649,동방제2주유소화장실,개방,37.53041543,126.9540724
A01650,태림빌딩,공공청사,37.60632773,126.9330448
A01728,예청아파트,개방,37.60104287,126.9163826
A01729,합정동사거리무인자동화장실,공중,37.54967506,126.9137626
A01730,참사랑병원,개방,37.59983028,126.9164746
A01731,태봉주유소화장실,개방,37.46822783,127.0281919
A01732,삼정빌딩,개방,37.60854604,126.9155147
A01733,카젠주유소화장실,개방,37.51949045,127.0263489
A01724,기린빌딩,개방,37.60617051,126.9219971
A01725,눌뫼공중화장실,공중,37.58725778,126.9244264
A01726,효성빌딩,개방,37.60360478,126.9185965
A01727,홍제동소공원무인자동화장실,공중,37.58781405,126.9363086
A01663,소월길주유소화장실,개방,37.55444421,126.977704
A01664,킴스클럽&2001아울렛,개방,37.61124328,126.9270897
A01612,신목동주유소화장실,개방,37.51953658,126.8710695
A01613,갈천빌딩,공공청사,37.61430687,126.9172179
A01614,서울주유소화장실,개방,37.51050651,126.847784
A01445,퇴계로5가우체국,공공청사,37.56272693,127.001652
A01446,모드니주유소화장실,개방,37.51470552,126.9007442
A01642,남전빌딩,공공청사,37.60181282,126.9227228
A01643,남경주유소화장실,개방,37.52223369,126.9933324
A01455,세화주유소화장실,개방,37.50454424,126.9101135
A01457,서울중앙우체국,공공청사,37.5614844,126.982109
A01422,충무지구대,공공청사,37.56085727,126.9915839
A01423,가로공원주유소화장실,개방,37.53698169,126.8343226
A01533,역촌동주유소화장실,개방,37.60517882,126.9157829
A01534,연세빌딩,공공청사,37.59004979,127.010438
A01535,은평주유소화장실,개방,37.60121262,126.929316
A01665,박석고개주유소화장실,개방,37.62737908,126.9194269
A01628,경일주유소화장실,개방,37.52806118,126.91604
A01629,대원빌딩,공공청사,37.60703596,126.9334082
A01644,평암빌딩B,공공청사,37.60185769,126.9282865
A01605,제주본가,공공청사,37.62002664,126.9169722
A01606,청계로주유소화장실,개방,37.57014742,127.0274383
A01607,유진빌딩,공공청사,37.62162107,126.9184287
A01658,유니온빌딩,개방,37.61821447,126.920031
A01659,남산주유소화장실,개방,37.5374861,127.0007731
A01621,상원빌딩,공공청사,37.61134382,126.9165122
A01527,삼성종합브러쉬,공공청사,37.59045367,127.0112391
A01528,삼성주유소화장실,개방,37.59017188,126.9130171
A01590,서연빌딩,공공청사,37.62035015,126.9198212
A01591,한인주유소화장실,개방,37.59259804,127.0718991
A01630,광장주유소화장실,개방,37.52757125,126.9162941
A01631,서울도시가스강북지점,공공청사,37.6073477,126.9318775
A01632,여의도제2주유소화장실,개방,37.51775688,126.9275385
A01694,특종주유소화장실,개방,37.6067343,126.9710623
A01695,오리온타워,개방,37.62069274,126.9203885
A01696,혜화주유소화장실,개방,37.58610745,127.0010225
A01583,용마로주유소화장실,개방,37.5798842,127.0921062
A01586,면목동주유소화장실,개방,37.58764843,127.0954727
A01587,경산빌딩,공공청사,37.62317969,126.9194226
A01588,묵동주유소화장실,개방,37.60779046,127.0785809
A01580,창동리더스빌딩,공공청사,37.65880039,127.0415238
A01581,대양주유소화장실,개방,37.59264746,127.0849656
A01582,천주교회도봉1동성당,공공청사,37.68707642,127.044961
A01660,메디칼빌딩,개방,37.61102539,126.9181491
A01661,영동주유소화장실,개방,37.5398362,126.9605388
A01662,삼성타운아파트,개방,37.60916265,126.9219161
A01491,신반포주유소화장실,개방,37.49834363,126.994828
A01492,동궁빌딩,공공청사,37.6025748,127.0221643
A01493,한독주유소화장실,개방,37.49254431,126.9909788
A01585,홈플러스데스코(주)방학점,공공청사,37.66475181,127.0435665
A01743,현대화타운,개방,37.6052095,126.9096132
A01688,세종빌딩,개방,37.61942381,126.9228841
A01689,북악주유소화장실,개방,37.60982477,126.974866
A01691,남재빌딩,개방,37.6204111,126.9249835
A01692,세검정주유소화장실,개방,37.60697013,126.9698929
A01693,매트로,개방,37.6195477,126.9216226
A01737,압구정주유소화장실,개방,37.52535164,127.0337235
A01759,이마트은평,개방,37.60038854,126.9200154
A01760,대청주유소화장실,개방,37.49488582,127.0842836
A01654,제일쇼핑,개방,37.61037315,126.9289289
A01655,한남주유소화장실,개방,37.53608539,127.0061435
A01741,강남그린주유소화장실,개방,37.50780156,127.0364729
A01656,삼성한의원,개방,37.60775139,126.9220507
A01641,갈월동주유소화장실,개방,37.54698163,126.9721881
A01750,매봉주유소화장실,개방,37.49485606,127.0458751
A01752,명성학원,개방,37.60091625,126.9315178
A01657,흥국주유소화장실,개방,37.54600005,127.0028979
A01675,주연빌딩,개방,37.61080573,126.9300779
A01676,대성주유소화장실,개방,37.60401717,126.9353253
A01677,대호프라자아파트,개방,37.61463362,126.9328309
A01762,서부예식장,개방,37.60085949,126.9231664
A01763,일원주유소화장실,개방,37.49103011,127.0878564
A01706,장원주유소화장실,개방,37.55598198,127.0092826
A01633,참솔빌딩,공공청사,37.60865962,126.9261749
A01634,남부주유소화장실,개방,37.51540044,126.9043977
A01635,연세노블병원,공공청사,37.60408956,126.9244556
A01608,서호주유소화장실,개방,37.53862664,126.8268661
A01609,정운빌딩,공공청사,37.61980333,126.917042
A01610,신정주유소화장실,개방,37.52137734,126.8575884
A01611,미성프라자,공공청사,37.61764086,126.9177502
A01707,삼우프라자,개방,37.58311933,126.895877
A01708,신당주유소화장실,개방,37.56454327,127.0164741
A01709,국민은행,개방,37.58164025,126.8968155
A01536,대성프라자,공공청사,37.61074765,127.0575141
A01537,마트주유소화장실,개방,37.60055441,126.9214431
A01597,동우빌딩,공공청사,37.61957916,126.9203954
A01636,대영주유소화장실,개방,37.52542291,126.9041521
A01637,해명빌딩,공공청사,37.60255838,126.9258633
A01638,당산주유소화장실,개방,37.53144305,126.9053911
A01681,삼성증권,개방,37.61814082,126.9227428
A01682,뉴타운주유소화장실,개방,37.60927161,126.9207489
A01683,범서쇼핑센터,개방,37.61923087,126.9211729
A01684,연서주유소화장실,개방,37.61713897,126.9197298
A01700,역전주유소화장실,개방,37.55699259,126.97453
A01701,불광동라비앙프라자,개방,37.61219954,126.9321508
A01702,만리주유소화장실,개방,37.55268402,126.9635631
A01595,기지주유소화장실,개방,37.61462143,127.1019762
A01387,중화동우체국,공공청사,37.60054249,127.0800159
A01388,동남석유주유소화장실,개방,37.50352725,127.0922475
A01389,면목우체국,공공청사,37.5825913,127.0888619
A01598,중랑교주유소화장실,개방,37.59466338,127.0779307
A01599,회원빌딩,공공청사,37.61976211,126.9199305
A01600,중화주유소화장실,개방,37.60175755,127.0790782
A01601,인락빌딩,공공청사,37.61900015,126.9196682
A01685,타워클리닉,개방,37.61933983,126.921921
A01686,불광주유소화장실,개방,37.62321757,126.9279183
A01293,청진치안센터,공공청사,37.57259684,126.9790579
A01458,미림주유소화장실,개방,37.50025123,126.920023
A01459,중구파출소,공공청사,37.55765883,126.9821081
A01460,대방주유소화장실,개방,37.5008611,126.920323
A01461,태극당빌딩,공공청사,37.59347919,127.018435
A01462,신길주유소화장실,개방,37.49903078,126.9087338
A01463,한진빌딩,공공청사,37.61547809,127.0510358
A01427,버드나룻길주유소화장실,개방,37.52810219,126.9079062
A01428,중림파출소,공공청사,37.55787272,126.9671217
A01429,신일주유소화장실,개방,37.50169635,126.8988771
A01539,플라망스타워,공공청사,37.59327975,127.0182306
A01540,응암주유소화장실,개방,37.5967268,126.9193601
A01424,을지지구대,공공청사,37.55877763,127.0048173
A01425,대지주유소화장실,개방,37.52174532,126.8947032
A01426,태평로지구대,공공청사,37.56800607,126.9800075
A01545,무궁화주유소화장실,개방,37.58669228,126.9159439
A01546,화성빌딩,공공청사,37.58376983,127.0205597
A01522,다희주유소화장실,개방,37.59560386,126.9145502
A01523,화랑빌딩,공공청사,37.61244229,127.0607219
A01479,성북문화회관,공공청사,37.60503751,127.0243006
A01480,본동공중화장실,공중,37.50829973,126.9544141
A01481,(주)세일교육,공공청사,37.6033702,127.0267681
A01497,선일빌딩,공공청사,37.60672062,127.0276164
A01498,장석주유소화장실,개방,37.61224279,127.0559192
A01499,장위쇼핑,공공청사,37.61307742,127.0507904
A01500,원천주유소화장실,개방,37.61486749,127.0527668
A01501,삼주빌딩,공공청사,37.6102745,127.0299236
A01502,장삼주유소화장실,개방,37.61355946,127.0603091
A01376,중랑우체국,공공청사,37.59593487,127.0826422
A01377,방이주유소화장실,개방,37.51062589,127.1209248
A01378,신내1치안센터,공공청사,37.60756818,127.0993873
A01439,신당5파출소,공공청사,37.56342064,127.0216534
A01440,신대림주유소화장실,개방,37.4888067,126.8994801
A01441,중구구민복지회관,공공청사,37.56550049,127.0223079
A01442,강서주유소화장실,개방,37.50997365,126.9082762
A01443,신당119안전센터,공공청사,37.5528947,127.0096436
A01444,한일주유소화장실,개방,37.51695532,126.8899395
A01547,증산주유소화장실,개방,37.58236862,126.907617
A01400,인광주유소화장실,개방,37.50264023,127.1090211
A01401,면목5동주민센터,공공청사,37.58571683,127.0794565
A01402,잠실주유소화장실,개방,37.50643668,127.1066324
A01509,서주티앤씨(주),공공청사,37.60317956,127.0346592
A01510,고려주유소화장실,개방,37.59197359,127.0360352
A01511,영광빌딩,공공청사,37.58398463,127.019838
A01473,백제빌딩,공공청사,37.58726678,127.0171987
A01474,대방동참새공원화장실,공중,37.49804153,126.9219398
A01475,삼창빌딩,공공청사,37.61245044,127.0278242
A01420,약수지구대,공공청사,37.5521356,127.0123796
A01554,삼양식품빌딩,공공청사,37.60770329,127.0342846
A01555,자하문주유소화장실,개방,37.59626868,126.9643647
A01556,에스케이브로드밴드,공공청사,37.59042105,127.0181726
A01451,흥인동우체국,공공청사,37.56563991,127.0158959
A01524,신사제일주유소화장실,개방,37.59407642,126.9141182
A01525,에이스빌딩,공공청사,37.5807849,127.0214133
A01526,흥일주유소화장실,개방,37.59589821,126.9095611
A01544,우리은행체육관,공공청사,37.61626332,127.0514552
A01557,사직주유소화장실,개방,37.57451809,126.9667136
A01558,국민은행(종암동지점),공공청사,37.59397168,127.0365377
A01421,신신월주유소화장실,개방,37.52003157,126.8440661
A01384,중화치안센터,공공청사,37.60117498,127.0798208
A01385,삼전주유소화장실,개방,37.50440059,127.0890679
A01390,삼정주유소화장실,개방,37.50228364,127.0943021
A01391,망우1동우체국,공공청사,37.60040043,127.1016333
A01392,희보주유소화장실,개방,37.50332748,127.0973831
A01393,묵동우체국,공공청사,37.61035556,127.0774574
A01485,모아방빌딩,공공청사,37.60806617,127.0038706
A01486,삼풍주유소화장실,개방,37.49918579,127.0121627
A01487,보문동통광빌딩,공공청사,37.58281771,127.0209822
A01488,팔레스주유소화장실,개방,37.50013841,126.9993007
A01490,대림빌딩,공공청사,37.58019072,127.0174737
A01448,퇴계로5가우체국,공공청사,37.55756231,126.9714105
A01449,매봉주유소화장실,개방,37.51305771,126.9183541
A01364,봉화지구대,공공청사,37.61478102,127.0955459
A01365,미화주유소화장실,개방,37.48582173,127.132448
A01433,윈윈주유소화장실,개방,37.5023074,126.8995663
A01435,남대문파출소,공공청사,37.55902027,126.9763865
A01566,중학동주유소화장실,개방,37.57543326,126.9794586
A01567,로만플라자,공공청사,37.61082033,127.0356968
A01568,평창주유소화장실,개방,37.60969895,126.9745465
A01519,양지화학(주),공공청사,37.60704497,127.0578957
A01520,삼융주유소화장실,개방,37.58390386,126.8912569
A01521,하이마트 종암점,공공청사,37.59310095,127.0358169
A01464,우성주유소화장실,개방,37.49782151,126.9191201
A01465,동진빌딩,공공청사,37.60348156,127.0370356
A01466,하나주유소화장실,개방,37.49902324,126.9052972
A01430,남대문2가파출소,공공청사,37.55713604,126.9761239
A01431,대림동주유소화장실,개방,37.50127396,126.8975437
A01432,명동파출소,공공청사,37.56361271,126.9839893
A01559,동천주유소화장실,개방,37.58885551,127.0802584
A01560,현대백화점미아점,공공청사,37.60834471,127.0287508
A01561,돈화문주유소화장실,개방,37.57724914,126.9907414
A01704,화성주유소화장실,개방,37.56399454,127.0155988
A01705,수색마트,개방,37.58229172,126.8958564
A01669,삼성전자디지털센터,개방,37.6131484,126.9282032
A01670,서오릉주유소화장실,개방,37.61808744,126.9060023
A01671,은평중앙교회,개방,37.61386772,126.9278506
A01494,명성빌딩,공공청사,37.60468958,127.0119047
A01495,신동방주유소화장실,개방,37.6133756,127.0381076
A01406,백양주유소화장실,개방,37.50693066,127.139069
A01407,면목119안전센터,공공청사,37.57284665,127.0799137
A01408,훼미리주유소화장실,개방,37.53112422,126.830993
A01409,무학치안센터,공공청사,37.56225199,127.0142274
A01530,종호실업(주),공공청사,37.60930126,127.0602132
A01410,유진주유소화장실,개방,37.50455647,127.1384887
A01411,충무로119안전센터,공공청사,37.5621766,126.9929408
A01412,우방주유소화장실,개방,37.50396477,127.1381555
A01467,(주)윈도어패럴,공공청사,37.60642849,127.035175
