326,종로구,안국역5번출구앞,종로구 율곡로 지하62,37.576241,126.98616,17310,22129,20,
327,종로구,낙원상가옆,종로구 삼일대로 428,37.573357,126.987465,17868,18162,10,
328,종로구,탑골공원앞,종로구 종로 99,37.570396,126.98819,20321,23165,11,
329,종로구,청계2가사거리옆,종로구 청계천로 93,37.568344,126.987892,20280,19902,8,
330,중구,청계천한빛광장,중구 남대문로10길 33,37.568165,126.984978,13138,12829,10,
331,중구,을지로2가사거리북측,중구 을지로 79,37.566383,126.987206,11125,11477,10,
332,중구,을지로2가사거리남측,중구 을지로 100,37.56599,126.987793,8820,10727,5,
334,종로구,종로3가역2번출구뒤,종로구 종로 지하129,37.570599,126.991791,21442,22216,10,
335,종로구,종로3가역15번출구앞,종로구 종로 지하129,37.570198,126.991257,13796,15063,10,
336,중구,티마크호텔앞,중구 충무로 15,37.562618,126.992836,14814,16208,10,
337,종로구,창경궁입구,종로구 창경궁로 185,37.578979,126.996475,9160,9485,5,
338,종로구,세운스퀘어앞,종로구 창경궁로 109,37.570957,126.997124,23309,22337,18,
339,종로구,종로4가사거리,종로구 종로 185,37.571068,126.998192,21832,23477,10,
340,종로구,혜화동로터리,종로구 창경궁로 271-1,37.585629,127.000679,28775,27706,8,
341,종로구,혜화역3번출구뒤,종로구 대학로 지하120,37.58157,127.001785,17527,20662,10,
342,종로구,대학로마로니에공원,종로구 대학로 104,37.579784,127.002533,27861,26220,10,
343,종로구,예일빌딩(율곡로)앞,종로구 율곡로 238,37.575432,127.004982,10068,10268,12,
344,종로구,성균관대E하우스앞,종로구 율곡로 259,37.574036,127.006721,17708,16540,10,
345,종로구,서울보증보험본사앞,종로구 김상옥로 29,37.573307,127.00071,15449,13460,15,
346,중구,맥스타일앞,중구 마장로 3,37.569183,127.00988,24514,21513,10,
347,중구,동대문역사문화공원역9번출구앞,중구 장충단로 지하230,37.565331,127.007843,16720,17237,18,
348,종로구,독립문역사거리,종로구 교북동 10-1,37.572029,126.960785,7072,6997,14,
349,종로구,사직동주민센터,종로구 사직로9길 5,37.576332,126.96859,9815,12059,7,
351,종로구,청운초교앞삼거리,종로구 청운동 108-22,37.585079,126.970619,13566,12927,8,
352,종로구,중앙고입구삼거리,종로구 창덕궁길 191,37.583416,126.985237,2647,5666,15,
353,종로구,재동초교앞삼거리,종로구 재동 19,37.579388,126.984947,9389,10033,8,
354,종로구,포르투갈대사관앞,종로구 창덕궁1길 3,37.579155,126.98896,11403,14326,10,
355,종로구,서울사대부속초교앞,종로구 연건동 178-3,37.576508,127.002457,12796,13349,15,
356,종로구,KT혜화지사앞,종로구 대학로 65,37.577145,127.00206,13476,15057,15,
358,종로구,성대입구사거리,종로구 창경궁로 234,37.5825,126.998535,32315,31700,13,
359,종로구,원남동사거리,종로구 율곡로 169,37.576061,126.997681,15306,15081,8,
361,종로구,동묘앞역1번출구뒤,종로구 숭인동 81-39,37.573242,127.015907,17822,15714,10,
362,종로구,청계8가사거리,종로구 청계천로 407,37.572224,127.022705,10774,11434,10,
363,종로구,신설동역11번출구뒤,종로구 숭인동 1311,37.57576,127.022835,10391,9595,10,
364,종로구,창신역1번출구앞,종로구 지봉로 87,37.579334,127.015083,6139,7757,8,
367,종로구,독립문역3-1번출구,종로구 무악동 41-7,37.573849,126.958694,7752,7838,8,
368,종로구,SK서린빌딩앞,종로구 서린동 93-2,37.569248,126.980537,11649,10919,12,
369,종로구,광화문시민열린마당,종로구 세종로 76-5,37.575493,126.9785,10990,13122,20,
370,중구,시청역(2호선)9번출구뒤,중구 서소문로 지하127,37.563229,126.974838,8107,9320,8,
371,중구,동대입구역6번출구뒤,중구 동호로 지하256,37.558872,127.005539,8178,8127,10,
372,중구,약수역3번출구뒤,중구 다산로 지하122,37.554295,127.0112,5706,5738,10,
373,중구,청구어린이공원,중구 다산로14길 41,37.555859,127.013855,1064,1274,8,
374,중구,청구역2번출구앞,중구 청구로 지하77,37.560474,127.014076,6876,6386,10,
375,중구,다산어린이공원,중구 다산로40길 37,37.563717,127.018425,7898,7025,8,
377,중구,서울역4번출구앞,중구 세종대로 지하2,37.557217,126.973007,4837,4876,10,
378,중구,청계7가사거리,중구 다산로 지하260,37.569805,127.016953,12037,12376,10,
379,중구,서울역9번출구,중구 세종대로 지하2,37.556,126.973358,5376,5984,7,
380,중구,CJ제일제당앞,중구 동호로 330,37.563866,127.002747,6917,7800,8,
381,중구,장충체육관,중구 장충동2가 200-99,37.558533,127.006989,918,2538,10,
382,중구,약수역10번출구앞,중구 신당동 357-1,37.555199,127.010048,5049,4629,7,
383,중구,신당역12번출구뒤,중구 신당동 99,37.565849,127.016403,13580,14058,17,
384,중구,종로학원본원,중구 청파로 456,37.55978,126.968506,4738,5200,10,
385,종로구,종각역5번출구,종로구 서린동 26-1,37.569836,126.982658,15427,16199,10,
386,종로구,올림픽기념국민생활관앞,종로구 성균관로 91,37.590233,126.99852,8211,9806,10,
387,중구,훈련원공원주차장앞,중구 을지로 227,37.566994,127.003464,5535,6052,10,
388,종로구,동성중학교앞,종로구 혜화동 56,37.585735,127.00161,8491,8456,10,
389,중구,을지로4가역1번출구,중구 을지로 지하 178,37.56673,126.996605,2333,2519,10,
390,중구,충무로역1번출구,중구 퇴계로 212,37.56139,126.995354,2966,3344,10,
391,중구,정동길입구,중구 세종대로19길 16,37.565437,126.973305,1325,1777,8,
400,마포구,상암한화오벨리스크1차앞,마포구 구룡길 19,37.587524,126.883003,12813,12289,15,
401,마포구,상암월드컵파크10단지앞,마포구 월드컵북로 502-36,37.586189,126.881615,9967,9125,15,
402,마포구,상암월드컵파크9단지앞,마포구 월드컵북로 501,37.582855,126.879822,13819,13011,20,
